"Date","Ref/Check","Description","Amount","Balance","Memo","Category"
10/16/2015,,"Daily Ledger Bal",,24.33,,
10/31/2015,,"Accr Earning Pymt Added to Account",.01,24.34,,
10/31/2015,,"Daily Ledger Bal",,24.34,,
